Date,Site,Area,Shift,ICU/IMC Needs,Float Filled,Unfilled,Float Cancelled,Over,On-Call,Unit Filled,Support staff requested,Support staff filled,Comments Unit Staff Floating,Staffing to grid?
9/22/2020,Hospital 2,ICU,D,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 2,IMC,D,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 3,ICU,D,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 4,ICU,D,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 5,ICU,D,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 6,IMC,D,0,0,0,0,0,0,0,0,0,,
9/22/2020,Float,ICU,D,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 1,SICU,q11,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 1,MICU,q11,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 2,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 2,IMC,q11,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 3,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 4,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 5,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 6,IMC,q11,0,0,0,0,0,0,0,0,0,,
9/22/2020,Float,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 1,SICU,E,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 1,MICU,E,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 2,ICU,E,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 2,IMC,E,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 3,ICU,E,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 4,ICU,E,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 5,ICU,E,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 6,IMC,E,0,0,0,0,0,0,0,0,0,,
9/22/2020,Float,ICU,E,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 1,SICU,P,1,1,0,0,0,0,0,0,0,,
9/22/2020,Hospital 1,MICU,P,2,2,0,0,0,0,0,0,0,2 pre booked,
9/22/2020,Hospital 2,ICU,P,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 2,IMC,P,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 3,ICU,P,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 4,ICU,P,1,1,0,0,0,0,0,0,0,,
9/22/2020,Hospital 5,ICU,P,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 6,IMC,P,0,0,0,0,0,0,0,0,0,,
9/22/2020,Float,ICU,P,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 1,SICU,N,2,2,0,0,0,0,0,0,0,1 ED FF,
9/22/2020,Hospital 1,MICU,N,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 2,ICU,N,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 2,IMC,N,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 3,ICU,N,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 4,ICU,N,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 5,ICU,N,0,0,0,0,0,0,0,0,0,,
9/22/2020,Hospital 6,IMC,N,0,0,0,0,0,0,0,0,0,,
9/22/2020,Float,ICU,N,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 1,SICU,A,3,2,1,0,0,0,0,0,0,,
9/23/2020,Hospital 1,MICU,A,4,1,3,0,0,0,0,0,0,,
9/23/2020,Hospital 2,ICU,A,1,1,0,0,0,0,0,0,0,,
9/23/2020,Hospital 2,IMC,A,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 3,ICU,A,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 4,ICU,A,1,1,0,0,0,0,0,0,0,,
9/23/2020,Hospital 5,ICU,A,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 6,IMC,A,0,0,0,0,0,0,0,0,0,,
9/23/2020,Float,ICU,A,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 1,SICU,D,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 1,MICU,D,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 2,ICU,D,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 2,IMC,D,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 3,ICU,D,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 4,ICU,D,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 5,ICU,D,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 6,IMC,D,0,0,0,0,0,0,0,0,0,,
9/23/2020,Float,ICU,D,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 1,SICU,q11,2,0,2,0,0,0,0,0,0,,
9/23/2020,Hospital 1,MICU,q11,3,0,3,0,0,0,0,0,0,,
9/23/2020,Hospital 2,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 2,IMC,q11,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 3,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 4,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 5,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 6,IMC,q11,0,0,0,0,0,0,0,0,0,,
9/23/2020,Float,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 1,SICU,E,2,0,2,0,0,0,0,0,0,,
9/23/2020,Hospital 1,MICU,E,2,0,2,0,0,0,0,0,0,,
9/23/2020,Hospital 2,ICU,E,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 2,IMC,E,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 3,ICU,E,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 4,ICU,E,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 5,ICU,E,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 6,IMC,E,0,0,0,0,0,0,0,0,0,,
9/23/2020,Float,ICU,E,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 1,SICU,P,1,1,0,0,0,0,0,0,0,1 PB,
9/23/2020,Hospital 1,MICU,P,5,5,0,0,0,0,0,0,0,3 PB,
9/23/2020,Hospital 2,ICU,P,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 2,IMC,P,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 3,ICU,P,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 4,ICU,P,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 5,ICU,P,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 6,IMC,P,0,0,0,0,0,0,0,0,0,,
9/23/2020,Float,ICU,P,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 1,SICU,N,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 1,MICU,N,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 2,ICU,N,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 2,IMC,N,0,0,0,0,0,0,0,0,0,,
9/23/2020,Hospital 3,ICU,N,1,0,1,0,0,0,0,0,0,,
9/23/2020,Hospital 4,ICU,N,1,1,0,0,0,0,0,0,0,,
9/23/2020,Hospital 5,ICU,N,1,0,1,0,0,0,0,0,0,,
9/23/2020,Hospital 6,IMC,N,0,0,0,0,0,0,0,0,0,,
9/23/2020,Float,ICU,N,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 1,SICU,A,1,1,0,0,0,0,0,0,0,1pb,
9/24/2020,Hospital 1,MICU,A,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 2,ICU,A,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 2,IMC,A,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 3,ICU,A,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 4,ICU,A,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 5,ICU,A,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 6,IMC,A,0,0,0,0,0,0,0,0,0,,
9/24/2020,Float,ICU,A,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 1,SICU,D,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 1,MICU,D,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 2,ICU,D,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 2,IMC,D,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 3,ICU,D,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 4,ICU,D,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 5,ICU,D,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 6,IMC,D,0,0,0,0,0,0,0,0,0,,
9/24/2020,Float,ICU,D,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 1,SICU,q11,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 1,MICU,q11,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 2,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 2,IMC,q11,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 3,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 4,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 5,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 6,IMC,q11,0,0,0,0,0,0,0,0,0,,
9/24/2020,Float,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 1,SICU,E,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 1,MICU,E,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 2,ICU,E,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 2,IMC,E,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 3,ICU,E,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 4,ICU,E,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 5,ICU,E,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 6,IMC,E,0,0,0,0,0,0,0,0,0,,
9/24/2020,Float,ICU,E,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 1,SICU,P,1,1,0,0,0,0,0,0,0,1 PB,
9/24/2020,Hospital 1,MICU,P,5,5,0,0,0,0,0,0,0,2 PB,
9/24/2020,Hospital 2,ICU,P,1,1,0,0,0,0,0,0,0,1 PB,
9/24/2020,Hospital 2,IMC,P,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 3,ICU,P,1,1,0,0,0,0,0,0,0,,
9/24/2020,Hospital 4,ICU,P,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 5,ICU,P,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 6,IMC,P,0,0,0,0,0,0,0,0,0,,
9/24/2020,Float,ICU,P,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 1,SICU,N,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 1,MICU,N,1,1,0,0,0,0,0,0,0,,
9/24/2020,Hospital 2,ICU,N,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 2,IMC,N,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 3,ICU,N,1,0,1,0,0,0,0,0,0,,
9/24/2020,Hospital 4,ICU,N,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 5,ICU,N,0,0,0,0,0,0,0,0,0,,
9/24/2020,Hospital 6,IMC,N,0,0,0,0,0,0,0,0,0,,
9/24/2020,Float,ICU,N,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 1,SICU,A,1,1,0,0,0,0,0,0,0,1 PB,
9/25/2020,Hospital 1,MICU,A,2,1,1,0,0,0,0,0,0,,
9/25/2020,Hospital 2,ICU,A,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 2,IMC,A,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 3,ICU,A,3,2,1,0,0,0,0,0,0,1 PB,
9/25/2020,Hospital 4,ICU,A,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 5,ICU,A,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 6,IMC,A,0,0,0,0,0,0,0,0,0,,
9/25/2020,Float,ICU,A,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 1,SICU,D,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 1,MICU,D,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 2,ICU,D,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 2,IMC,D,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 3,ICU,D,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 4,ICU,D,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 5,ICU,D,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 6,IMC,D,0,0,0,0,0,0,0,0,0,,
9/25/2020,Float,ICU,D,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 1,SICU,q11,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 1,MICU,q11,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 2,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 2,IMC,q11,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 3,ICU,q11,1,0,1,0,0,0,0,0,0,,
9/25/2020,Hospital 4,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 5,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 6,IMC,q11,0,0,0,0,0,0,0,0,0,,
9/25/2020,Float,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 1,SICU,E,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 1,MICU,E,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 2,ICU,E,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 2,IMC,E,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 3,ICU,E,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 4,ICU,E,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 5,ICU,E,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 6,IMC,E,0,0,0,0,0,0,0,0,0,,
9/25/2020,Float,ICU,E,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 1,SICU,P,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 1,MICU,P,3,3,0,0,0,0,0,0,0,3 PB,
9/25/2020,Hospital 2,ICU,P,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 2,IMC,P,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 3,ICU,P,1,1,0,0,0,0,0,0,0,,
9/25/2020,Hospital 4,ICU,P,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 5,ICU,P,2,2,0,0,0,0,0,0,0,,
9/25/2020,Hospital 6,IMC,P,0,0,0,0,0,0,0,0,0,,
9/25/2020,Float,ICU,P,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 1,SICU,N,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 1,MICU,N,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 2,ICU,N,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 2,IMC,N,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 3,ICU,N,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 4,ICU,N,1,0,1,0,0,0,0,0,0,,
9/25/2020,Hospital 5,ICU,N,0,0,0,0,0,0,0,0,0,,
9/25/2020,Hospital 6,IMC,N,0,0,0,0,0,0,0,0,0,,
9/25/2020,Float,ICU,N,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 1,SICU,A,1,1,0,0,0,0,0,0,0,,
9/26/2020,Hospital 1,MICU,A,4,2,2,0,0,0,0,0,0,,
9/26/2020,Hospital 2,ICU,A,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 2,IMC,A,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 3,ICU,A,1,1,0,0,0,0,0,0,0,,
9/26/2020,Hospital 4,ICU,A,2,1,1,0,0,0,0,0,0,MS RN F/ ICU Support,
9/26/2020,Hospital 5,ICU,A,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 6,IMC,A,0,0,0,0,0,0,0,0,0,,
9/26/2020,Float,ICU,A,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 1,SICU,D,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 1,MICU,D,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 2,ICU,D,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 2,IMC,D,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 3,ICU,D,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 4,ICU,D,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 5,ICU,D,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 6,IMC,D,0,0,0,0,0,0,0,0,0,,
9/26/2020,Float,ICU,D,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 1,SICU,q11,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 1,MICU,q11,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 2,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 2,IMC,q11,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 3,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 4,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 5,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 6,IMC,q11,0,0,0,0,0,0,0,0,0,,
9/26/2020,Float,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 1,SICU,E,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 1,MICU,E,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 2,ICU,E,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 2,IMC,E,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 3,ICU,E,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 4,ICU,E,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 5,ICU,E,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 6,IMC,E,0,0,0,0,0,0,0,0,0,,
9/26/2020,Float,ICU,E,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 1,SICU,P,2,1,1,0,0,0,0,0,0,,
9/26/2020,Hospital 1,MICU,P,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 2,ICU,P,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 2,IMC,P,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 3,ICU,P,2,1,1,0,0,0,0,0,0,,
9/26/2020,Hospital 4,ICU,P,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 5,ICU,P,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 6,IMC,P,0,0,0,0,0,0,0,0,0,,
9/26/2020,Float,ICU,P,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 1,SICU,N,1,0,1,0,0,0,0,0,0,,
9/26/2020,Hospital 1,MICU,N,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 2,ICU,N,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 2,IMC,N,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 3,ICU,N,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 4,ICU,N,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 5,ICU,N,0,0,0,0,0,0,0,0,0,,
9/26/2020,Hospital 6,IMC,N,0,0,0,0,0,0,0,0,0,,
9/26/2020,Float,ICU,N,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 1,SICU,A,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 1,MICU,A,1,0,1,0,0,0,0,0,0,,
9/27/2020,Hospital 2,ICU,A,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 2,IMC,A,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 3,ICU,A,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 4,ICU,A,3,1,2,0,0,0,0,0,0,,
9/27/2020,Hospital 5,ICU,A,1,1,0,0,0,0,0,0,0,,
9/27/2020,Hospital 6,IMC,A,0,0,0,0,0,0,0,0,0,,
9/27/2020,Float,ICU,A,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 1,SICU,D,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 1,MICU,D,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 2,ICU,D,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 2,IMC,D,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 3,ICU,D,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 4,ICU,D,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 5,ICU,D,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 6,IMC,D,0,0,0,0,0,0,0,0,0,,
9/27/2020,Float,ICU,D,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 1,SICU,q11,1,1,0,0,0,0,0,0,0,,
9/27/2020,Hospital 1,MICU,q11,1,0,1,0,0,0,0,0,0,,
9/27/2020,Hospital 2,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 2,IMC,q11,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 3,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 4,ICU,q11,2,0,2,0,0,0,0,0,0,,
9/27/2020,Hospital 5,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 6,IMC,q11,0,0,0,0,0,0,0,0,0,,
9/27/2020,Float,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 1,SICU,E,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 1,MICU,E,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 2,ICU,E,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 2,IMC,E,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 3,ICU,E,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 4,ICU,E,2,0,2,0,0,0,0,0,0,,
9/27/2020,Hospital 5,ICU,E,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 6,IMC,E,0,0,0,0,0,0,0,0,0,,
9/27/2020,Float,ICU,E,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 1,SICU,P,1,1,0,0,0,0,0,0,0,1 pre booked,
9/27/2020,Hospital 1,MICU,P,1,1,0,0,0,0,0,0,0,1 pre booked,
9/27/2020,Hospital 2,ICU,P,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 2,IMC,P,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 3,ICU,P,1,1,0,0,0,0,0,0,0,,
9/27/2020,Hospital 4,ICU,P,2,1,1,0,0,0,0,0,0,,
9/27/2020,Hospital 5,ICU,P,2,1,1,0,0,0,0,0,0,,
9/27/2020,Hospital 6,IMC,P,0,0,0,0,0,0,0,0,0,,
9/27/2020,Float,ICU,P,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 1,SICU,N,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 1,MICU,N,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 2,ICU,N,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 2,IMC,N,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 3,ICU,N,1,0,1,0,0,0,0,0,0,,
9/27/2020,Hospital 4,ICU,N,1,0,1,0,0,0,0,0,0,,
9/27/2020,Hospital 5,ICU,N,0,0,0,0,0,0,0,0,0,,
9/27/2020,Hospital 6,IMC,N,0,0,0,0,0,0,0,0,0,,
9/27/2020,Float,ICU,N,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 1,SICU,A,3,1,2,0,0,0,0,0,0,,
9/28/2020,Hospital 1,MICU,A,2,0,2,0,0,0,0,0,0,,
9/28/2020,Hospital 2,ICU,A,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 2,IMC,A,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 3,ICU,A,1,0,1,0,0,0,0,0,0,,
9/28/2020,Hospital 4,ICU,A,1,0,1,0,0,0,0,0,0,,
9/28/2020,Hospital 5,ICU,A,2,1,1,0,0,0,0,0,0,,
9/28/2020,Hospital 6,IMC,A,0,0,0,0,0,0,0,0,0,,
9/28/2020,Float,ICU,A,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 1,SICU,D,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 1,MICU,D,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 2,ICU,D,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 2,IMC,D,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 3,ICU,D,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 4,ICU,D,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 5,ICU,D,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 6,IMC,D,0,0,0,0,0,0,0,0,0,,
9/28/2020,Float,ICU,D,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 1,SICU,q11,1,0,1,0,0,0,0,0,0,,
9/28/2020,Hospital 1,MICU,<11,2,1,1,0,0,0,0,0,0,ED RN AS FUNCTIONAL FLOAT,
9/28/2020,Hospital 2,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 2,IMC,q11,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 3,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 4,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 5,ICU,q11,1,0,1,0,0,0,0,0,0,,
9/28/2020,Hospital 6,IMC,q11,0,0,0,0,0,0,0,0,0,,
9/28/2020,Float,ICU,q11,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 1,SICU,E,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 1,MICU,E,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 2,ICU,E,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 2,IMC,E,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 3,ICU,E,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 4,ICU,E,0,0,0,0,0,0,0,0,0,,
9/28/2020,Hospital 5,ICU,E,0,0,0,0,0,0,0,0,0,,
